t_us,vout_closed,vout_open,iout,vin
1297.0743,50.2129,56.1171,10.8551,120.000
1297.4494,50.2116,56.1229,9.9939,120.000
1297.8245,50.2099,56.1285,9.1337,120.000
1298.1995,50.2071,56.1497,9.2386,120.000
1298.5746,50.2063,56.1600,10.3756,120.000
1298.9497,50.2043,56.1719,11.1308,120.000
1299.3248,50.2028,56.1961,10.2695,120.000
1299.6999,50.2009,56.2065,9.4091,120.000
1300.0750,50.1972,56.2380,8.8444,120.000
1300.4501,50.1961,56.2514,9.9852,120.000
1300.8252,50.1953,56.2663,11.1170,120.000
1301.2003,50.1924,56.3000,10.5491,120.000
1301.5754,50.1907,56.3140,9.6885,120.000
1301.9505,50.1888,56.3280,8.8293,120.000
1302.3256,50.1862,56.3707,9.6134,120.000
1302.7007,50.1855,56.3888,10.7480,120.000
1303.0758,50.1836,56.4327,10.8470,120.000
1303.4509,50.1821,56.4492,9.9863,120.000
1303.8260,50.1800,56.4644,9.1267,120.000
1304.2011,50.1773,56.5151,9.2395,120.000
1304.5761,50.1771,56.5358,10.3770,120.000
1304.9512,50.1763,56.5577,11.1364,120.000
1305.3263,50.1754,56.6040,10.2756,120.000
1305.7014,50.1744,56.6239,9.4156,120.000
1306.0765,50.1724,56.6829,8.8723,120.000
1306.4516,50.1717,56.7057,10.0132,120.000
1306.8267,50.1710,56.7298,11.1453,120.000
1307.2018,50.1691,56.7818,10.5568,120.000
1307.5769,50.1679,56.8042,9.6966,120.000
1307.9520,50.1665,56.8262,8.8377,120.000
1308.3271,50.1642,56.8918,9.6272,120.000
1308.7022,50.1636,56.9173,10.7621,120.000
1309.0773,50.1615,56.9772,10.8326,120.000
1309.4524,50.1603,57.0006,9.9723,120.000
1309.8275,50.1587,57.0225,9.1131,120.000
1310.2026,50.1565,57.0912,9.2444,120.000
1310.5776,50.1559,57.1179,10.3822,120.000
1310.9527,50.1547,57.1455,11.1362,120.000
1311.3278,50.1537,57.2042,10.2758,120.000
1311.7029,50.1520,57.2299,9.4162,120.000
1312.0780,50.1492,57.3015,8.8707,120.000
1312.4531,50.1488,57.3285,10.0120,120.000
1312.8282,50.1489,57.3563,11.1444,120.000
1313.2033,50.1470,57.4170,10.5404,120.000
1313.5784,50.1453,57.4432,9.6806,120.000
1313.9535,50.1433,57.4688,8.8221,120.000
1314.3286,50.1407,57.5426,9.6128,120.000
1314.7037,50.1401,57.5706,10.7481,120.000
1315.0788,50.1381,57.6344,10.8253,120.000
1315.4539,50.1368,57.6609,9.9654,120.000
1315.8290,50.1352,57.6865,9.1066,120.000
1316.2041,50.1331,57.7585,9.2505,120.000
1316.5791,50.1327,57.7861,10.3887,120.000
1316.9542,50.1317,57.8140,11.1258,120.000
1317.3293,50.1306,57.8745,10.2657,120.000
1317.7044,50.1289,57.9004,9.4065,120.000
1318.0795,50.1263,57.9719,8.8664,120.000
1318.4546,50.1262,57.9988,10.0081,120.000
1318.8297,50.1267,58.0262,11.1409,120.000
1319.2048,50.1259,58.0856,10.5593,120.000
1319.5799,50.1250,58.1111,9.6999,120.000
1319.9550,50.1239,58.1359,8.8417,120.000
1320.3301,50.1225,58.2057,9.6411,120.000
1320.7052,50.1221,58.2319,10.7766,120.000
1321.0803,50.1207,58.2902,10.8240,120.000
1321.4554,50.1194,58.3142,9.9644,120.000
1321.8305,50.1175,58.3366,9.1059,120.000
1322.2056,50.1157,58.4031,9.2542,120.000
1322.5806,50.1157,58.4281,10.3927,120.000
1322.9557,50.1158,58.4538,11.1332,120.000
1323.3308,50.1152,58.5080,10.2734,120.000
1323.7059,50.1142,58.5293,9.4145,120.000
1324.0810,50.1126,58.5904,8.8861,120.000
1324.4561,50.1123,58.6135,10.0279,120.000
1324.8312,50.1124,58.6378,11.1609,120.000
1325.2063,50.1111,58.6904,10.5389,120.000
1325.5814,50.1098,58.7108,9.6798,120.000
1325.9565,50.1082,58.7298,8.8219,120.000
1326.3316,50.1066,58.7858,9.6401,120.000
1326.7067,50.1065,58.8072,10.7759,120.000
1327.0818,50.1054,58.8549,10.8216,120.000
1327.4569,50.1040,58.8742,9.9622,120.000
1327.8320,50.1020,58.8924,9.1039,120.000
1328.2071,50.1000,58.9413,9.2549,120.000
1328.5821,50.1002,58.9600,10.3936,120.000
1328.9572,50.1003,58.9782,11.1205,120.000
1329.3323,50.0996,59.0173,10.2610,120.000
1329.7074,50.0984,59.0341,9.4024,120.000
1330.0825,50.0967,59.0774,8.8802,120.000
1330.4576,50.0966,59.0937,10.0223,120.000
1330.8327,50.0968,59.1102,11.1555,120.000
1331.2078,50.0962,59.1453,10.5483,120.000
1331.5829,50.0951,59.1586,9.6894,120.000
1331.9580,50.0937,59.1703,8.8317,120.000
1332.3331,50.0931,59.2054,9.6598,120.000
1332.7082,50.0935,59.2186,10.7957,120.000
1333.0833,50.0934,59.2459,10.8286,120.000
1333.4584,50.0926,59.2574,9.9694,120.000
1333.8335,50.0913,59.2680,9.1113,120.000
1334.2086,50.0901,59.2962,9.2763,120.000
1334.5836,50.0901,59.3073,10.4150,120.000
1334.9587,50.0897,59.3188,11.1086,120.000
1335.3338,50.0891,59.3402,10.2493,120.000
1335.7089,50.0883,59.3469,9.3909,120.000
1336.0840,50.0867,59.3655,8.8778,120.000
1336.4591,50.0862,59.3736,10.0201,120.000
1336.8342,50.0857,59.3825,11.1536,120.000
1337.2093,50.0845,59.3977,10.5380,120.000
1337.5844,50.0833,59.4024,9.6793,120.000
1337.9595,50.0817,59.4054,8.8218,120.000
1338.3346,50.0810,59.4181,9.6559,120.000
1338.7097,50.0816,59.4236,10.7919,120.000
1339.0848,50.0818,59.4330,10.8275,120.000
1339.4599,50.0812,59.4361,9.9685,120.000
1339.8350,50.0803,59.4378,9.1106,120.000
1340.2101,50.0793,59.4432,9.2723,120.000
1340.5851,50.0792,59.4468,10.4113,120.000
1340.9602,50.0789,59.4511,11.1152,120.000
1341.3353,50.0783,59.4534,10.2561,120.000
1341.7104,50.0770,59.4522,9.3978,120.000
1342.0855,50.0754,59.4486,8.8931,120.000
1342.4606,50.0755,59.4487,10.0354,120.000
1342.8357,50.0759,59.4493,11.1690,120.000
1343.2108,50.0754,59.4465,10.5371,120.000
1343.5859,50.0745,59.4441,9.6785,120.000
1343.9610,50.0733,59.4404,8.8212,120.000
1344.3361,50.0726,59.4329,9.6584,120.000
1344.7112,50.0729,59.4314,10.7946,120.000
1345.0863,50.0727,59.4248,10.8241,120.000
1345.4614,50.0720,59.4208,9.9653,120.000
1345.8365,50.0709,59.4156,9.1075,120.000
1346.2116,50.0697,59.4020,9.2745,120.000
1346.5866,50.0694,59.3983,10.4136,120.000
1346.9617,50.0686,59.3949,11.0918,120.000
1347.3368,50.0677,59.3813,10.2329,120.000
1347.7119,50.0663,59.3745,9.3748,120.000
1348.0870,50.0644,59.3557,8.8886,120.000
1348.4621,50.0644,59.3486,10.0312,120.000
1348.8372,50.0649,59.3414,11.1649,120.000
1349.2123,50.0646,59.3241,10.5405,120.000
1349.5874,50.0638,59.3157,9.6821,120.000
1349.9625,50.0626,59.3063,8.8250,120.000
1350.3376,50.0624,59.2828,9.6690,120.000
1350.7127,50.0630,59.2756,10.8053,120.000
1351.0878,50.0633,59.2555,10.8188,120.000
1351.4629,50.0628,59.2458,9.9602,120.000
1351.8380,50.0622,59.2355,9.1026,120.000
1352.2131,50.0613,59.2085,9.2871,120.000
1352.5881,50.0610,59.1979,10.4263,120.000
1352.9632,50.0600,59.1869,11.0901,120.000
1353.3383,50.0593,59.1628,10.2312,120.000
1353.7134,50.0582,59.1511,9.3733,120.000
1354.0885,50.0563,59.1186,8.8869,120.000
1354.4636,50.0559,59.1090,10.0296,120.000
1354.8387,50.0557,59.1007,11.1634,120.000
1355.2138,50.0545,59.0736,10.5201,120.000
1355.5889,50.0534,59.0610,9.6619,120.000
1355.9640,50.0519,59.0467,8.8050,120.000
1356.3391,50.0511,59.0124,9.6507,120.000
1356.7142,50.0513,59.0019,10.7873,120.000
1357.0893,50.0516,58.9745,10.8238,120.000
1357.4644,50.0511,58.9616,9.9653,120.000
1357.8395,50.0501,58.9481,9.1080,120.000
1358.2146,50.0499,58.9129,9.3013,120.000
1358.5896,50.0505,58.9015,10.4405,120.000
1358.9647,50.0515,58.8908,11.1021,120.000
1359.3398,50.0513,58.8591,10.2434,120.000
1359.7149,50.0507,58.8446,9.3856,120.000
1360.0900,50.0502,58.8050,8.9188,120.000
1360.4651,50.0503,58.7925,10.0613,120.000
1360.8402,50.0505,58.7807,11.1951,120.000
1361.2153,50.0504,58.7501,10.5299,120.000
1361.5904,50.0496,58.7361,9.6717,120.000
1361.9655,50.0485,58.7220,8.8149,120.000
1362.3406,50.0486,58.6854,9.6850,120.000
1362.7157,50.0493,58.6711,10.8214,120.000
1363.0908,50.0498,58.6406,10.8126,120.000
1363.4659,50.0490,58.6268,9.9542,120.000
1363.8410,50.0474,58.6133,9.0969,120.000
1364.2161,50.0467,58.5785,9.2918,120.000
1364.5911,50.0471,58.5649,10.4311,120.000
1364.9662,50.0479,58.5513,11.0954,120.000
1365.3413,50.0474,58.5212,10.2368,120.000
1365.7164,50.0464,58.5072,9.3791,120.000
1366.0915,50.0454,58.4688,8.9110,120.000
1366.4666,50.0455,58.4565,10.0536,120.000
1366.8417,50.0458,58.4450,11.1875,120.000
1367.2168,50.0455,58.4167,10.5252,120.000
1367.5919,50.0447,58.4035,9.6671,120.000
1367.9670,50.0436,58.3899,8.8104,120.000
1368.3421,50.0430,58.3552,9.6718,120.000
1368.7172,50.0432,58.3442,10.8084,120.000
1369.0923,50.0428,58.3178,10.7977,120.000
1369.4674,50.0419,58.3055,9.9394,120.000
1369.8425,50.0405,58.2933,9.0823,120.000
1370.2176,50.0396,58.2627,9.2894,120.000
1370.5926,50.0399,58.2514,10.4289,120.000
1370.9677,50.0403,58.2404,11.0945,120.000
1371.3428,50.0400,58.2148,10.2360,120.000
1371.7179,50.0394,58.2036,9.3784,120.000
1372.0930,50.0388,58.1758,8.9154,120.000
1372.4681,50.0388,58.1656,10.0582,120.000
1372.8432,50.0390,58.1559,11.1922,120.000
1373.2183,50.0387,58.1329,10.5205,120.000
1373.5934,50.0381,58.1227,9.6625,120.000
1373.9685,50.0375,58.1121,8.8059,120.000
1374.3436,50.0371,58.0867,9.6792,120.000
1374.7187,50.0371,58.0777,10.8159,120.000
1375.0938,50.0370,58.0576,10.8026,120.000
1375.4689,50.0363,58.0485,9.9444,120.000
1375.8440,50.0352,58.0399,9.0874,120.000
1376.2191,50.0347,58.0181,9.3064,120.000
1376.5941,50.0350,58.0097,10.4459,120.000
1376.9692,50.0354,58.0015,11.0832,120.000
1377.3443,50.0348,57.9827,10.2248,120.000
1377.7194,50.0334,57.9741,9.3673,120.000
1378.0945,50.0319,57.9526,8.9155,120.000
1378.4696,50.0321,57.9468,10.0583,120.000
1378.8447,50.0327,57.9424,11.1924,120.000
1379.2198,50.0324,57.9277,10.5092,120.000
1379.5949,50.0315,57.9210,9.6514,120.000
1379.9700,50.0304,57.9139,8.7949,120.000
1380.3451,50.0299,57.8990,9.6812,120.000
1380.7202,50.0301,57.8940,10.8179,120.000
1381.0953,50.0301,57.8827,10.7930,120.000
1381.4704,50.0293,57.8773,9.9350,120.000
1381.8455,50.0280,57.8712,9.0780,120.000
1382.2206,50.0276,57.8580,9.3095,120.000
1382.5956,50.0283,57.8557,10.4490,120.000
1382.9707,50.0299,57.8547,11.0976,120.000
1383.3458,50.0298,57.8461,10.2393,120.000
1383.7209,50.0291,57.8421,9.3819,120.000
1384.0960,50.0290,57.8333,8.9467,120.000
1384.4711,50.0295,57.8311,10.0894,120.000
1384.8462,50.0305,57.8296,11.2233,120.000
1385.2213,50.0307,57.8245,10.5108,120.000
1385.5964,50.0299,57.8214,9.6530,120.000
1385.9715,50.0288,57.8172,8.7965,120.000
1386.3466,50.0283,57.8121,9.6903,120.000
1386.7217,50.0285,57.8128,10.8270,120.000
1387.0968,50.0281,57.8117,10.7826,120.000
1387.4719,50.0270,57.8103,9.9245,120.000
1387.8470,50.0252,57.8084,9.0676,120.000
1388.2221,50.0239,57.8061,9.2923,120.000
1388.5971,50.0240,57.8059,10.4319,120.000
1388.9722,50.0242,57.8061,11.0707,120.000
1389.3473,50.0235,57.8063,10.2125,120.000
1389.7224,50.0223,57.8065,9.3552,120.000
1390.0975,50.0209,57.8079,8.9139,120.000
1390.4726,50.0210,57.8091,10.0570,120.000
1390.8477,50.0217,57.8110,11.1912,120.000
1391.2228,50.0220,57.8139,10.5140,120.000
1391.5979,50.0211,57.8148,9.6563,120.000
1391.9730,50.0197,57.8155,8.8000,120.000
1392.3481,50.0205,57.8198,9.7116,120.000
1392.7232,50.0216,57.8225,10.8483,120.000
1393.0983,50.0228,57.8280,10.7972,120.000
1393.4734,50.0224,57.8297,9.9392,120.000
1393.8485,50.0215,57.8305,9.0824,120.000
1394.2236,50.0211,57.8361,9.3132,120.000
1394.5986,50.0212,57.8401,10.4528,120.000
1394.9737,50.0212,57.8450,11.0696,120.000
1395.3488,50.0206,57.8518,10.2114,120.000
1395.7239,50.0194,57.8540,9.3542,120.000
1396.0990,50.0181,57.8613,8.9235,120.000
1396.4741,50.0182,57.8654,10.0665,120.000
1396.8492,50.0187,57.8703,11.2007,120.000
1397.2243,50.0185,57.8797,10.5016,120.000
1397.5994,50.0177,57.8831,9.6440,120.000
1397.9745,50.0165,57.8861,8.7878,120.000
1398.3496,50.0169,57.8977,9.7081,120.000
1398.7247,50.0180,57.9031,10.8449,120.000
1399.0998,50.0192,57.9149,10.7966,120.000
1399.4749,50.0191,57.9196,9.9388,120.000
1399.8500,50.0189,57.9238,9.0820,120.000
1400.2251,50.0190,57.9376,9.3302,120.000
1400.6002,50.0191,57.9439,10.4698,120.000
1400.9752,50.0193,57.9508,11.0747,120.000
1401.3503,50.0191,57.9639,10.2166,120.000
1401.7254,50.0183,57.9691,9.3594,120.000
1402.1005,50.0178,57.9843,8.9476,120.000
1402.4756,50.0182,57.9911,10.0904,120.000
1402.8507,50.0190,57.9989,11.2245,120.000
1403.2258,50.0193,58.0137,10.5052,120.000
1403.6009,50.0186,58.0192,9.6477,120.000
1403.9760,50.0176,58.0238,8.7914,120.000
1404.3511,50.0180,58.0407,9.7127,120.000
1404.7262,50.0188,58.0485,10.8495,120.000
1405.1013,50.0196,58.0654,10.7891,120.000
1405.4764,50.0193,58.0708,9.9312,120.000
1405.8515,50.0187,58.0748,9.0745,120.000
1406.2266,50.0184,58.0910,9.3338,120.000
1406.6017,50.0186,58.0987,10.4734,120.000
1406.9767,50.0186,58.1070,11.0578,120.000
1407.3518,50.0180,58.1217,10.1996,120.000
1407.7269,50.0170,58.1272,9.3425,120.000
1408.1020,50.0155,58.1435,8.9294,120.000
1408.4771,50.0154,58.1513,10.0723,120.000
1408.8522,50.0156,58.1608,11.2066,120.000
1409.2273,50.0152,58.1776,10.4882,120.000
1409.6024,50.0146,58.1826,9.6307,120.000
1409.9775,50.0139,58.1863,8.7745,120.000
1410.3526,50.0138,58.2032,9.7126,120.000
1410.7277,50.0142,58.2111,10.8494,120.000
1411.1028,50.0147,58.2275,10.7831,120.000
1411.4779,50.0142,58.2329,9.9253,120.000
1411.8530,50.0133,58.2372,9.0686,120.000
1412.2281,50.0130,58.2520,9.3344,120.000
1412.6032,50.0133,58.2591,10.4739,120.000
1412.9782,50.0135,58.2672,11.0565,120.000
1413.3533,50.0130,58.2808,10.1985,120.000
1413.7284,50.0122,58.2848,9.3414,120.000
1414.1035,50.0109,58.2977,8.9310,120.000
1414.4786,50.0107,58.3041,10.0740,120.000
1414.8537,50.0108,58.3114,11.2084,120.000
1415.2288,50.0101,58.3252,10.4855,120.000
1415.6039,50.0087,58.3300,9.6281,120.000
1415.9790,50.0068,58.3339,8.7720,120.000
1416.3541,50.0066,58.3491,9.7035,120.000
1416.7292,50.0076,58.3565,10.8405,120.000
1417.1043,50.0084,58.3718,10.7728,120.000
1417.4794,50.0076,58.3763,9.9151,120.000
1417.8545,50.0063,58.3794,9.0586,120.000
1418.2296,50.0062,58.3922,9.3335,120.000
1418.6047,50.0069,58.3996,10.4732,120.000
1418.9797,50.0083,58.4087,11.0745,120.000
1419.3548,50.0081,58.4213,10.2166,120.000
1419.7299,50.0070,58.4233,9.3596,120.000
1420.1050,50.0066,58.4325,8.9619,120.000
1420.4801,50.0074,58.4381,10.1048,120.000
1420.8552,50.0089,58.4448,11.2390,120.000
1421.2303,50.0099,58.4566,10.5001,120.000
1421.6054,50.0096,58.4601,9.6427,120.000
1421.9805,50.0091,58.4626,8.7866,120.000
1422.3556,50.0096,58.4742,9.7315,120.000
1422.7307,50.0101,58.4799,10.8683,120.000
1423.1058,50.0107,58.4911,10.7740,120.000
1423.4809,50.0103,58.4945,9.9163,120.000
1423.8560,50.0093,58.4967,9.0597,120.000
1424.2311,50.0095,58.5058,9.3480,120.000
1424.6062,50.0101,58.5104,10.4876,120.000
1424.9812,50.0115,58.5152,11.0681,120.000
1425.3563,50.0113,58.5230,10.2102,120.000
1425.7314,50.0105,58.5255,9.3531,120.000
1426.1065,50.0101,58.5326,8.9717,120.000
1426.4816,50.0105,58.5364,10.1144,120.000
1426.8567,50.0114,58.5410,11.2484,120.000
1427.2318,50.0114,58.5478,10.4769,120.000
1427.6069,50.0110,58.5494,9.6195,120.000
1427.9820,50.0105,58.5501,8.7634,120.000
1428.3571,50.0101,58.5563,9.7150,120.000
1428.7322,50.0101,58.5602,10.8519,120.000
1429.1073,50.0101,58.5668,10.7732,120.000
1429.4824,50.0094,58.5681,9.9155,120.000
1429.8575,50.0082,58.5682,9.0589,120.000
1430.2326,50.0081,58.5714,9.3446,120.000
1430.6077,50.0086,58.5736,10.4842,120.000
1430.9827,50.0095,58.5760,11.0537,120.000
1431.3578,50.0090,58.5789,10.1958,120.000
1431.7329,50.0077,58.5790,9.3388,120.000
1432.1080,50.0066,58.5800,8.9561,120.000
1432.4831,50.0070,58.5824,10.0990,120.000
1432.8582,50.0078,58.5863,11.2332,120.000
1433.2333,50.0078,58.5890,10.4791,120.000
1433.6084,50.0070,58.5889,9.6218,120.000
1433.9835,50.0061,58.5878,8.7658,120.000
1434.3586,50.0060,58.5896,9.7239,120.000
1434.7337,50.0064,58.5920,10.8608,120.000
1435.1088,50.0068,58.5950,10.7652,120.000
1435.4839,50.0062,58.5945,9.9076,120.000
1435.8590,50.0051,58.5925,9.0511,120.000
1436.2341,50.0049,58.5918,9.3525,120.000
1436.6092,50.0055,58.5945,10.4920,120.000
1436.9842,50.0062,58.5990,11.0465,120.000
1437.3593,50.0057,58.5987,10.1886,120.000
1437.7344,50.0046,58.5958,9.3316,120.000
1438.1095,50.0036,58.5913,8.9558,120.000
1438.4846,50.0038,58.5917,10.0987,120.000
1438.8597,50.0046,58.5930,11.2330,120.000
1439.2348,50.0047,58.5919,10.4825,120.000
1439.6099,50.0039,58.5900,9.6252,120.000
1439.9850,50.0028,58.5865,8.7692,120.000
1440.3601,50.0031,58.5829,9.7274,120.000
1440.7352,50.0038,58.5828,10.8643,120.000
1441.1103,50.0047,58.5802,10.7708,120.000
1441.4854,50.0043,58.5783,9.9132,120.000
1441.8605,50.0034,58.5761,9.0567,120.000
1442.2356,50.0032,58.5709,9.3517,120.000
1442.6107,50.0034,58.5700,10.4914,120.000
1442.9857,50.0037,58.5698,11.0390,120.000
1443.3608,50.0030,58.5643,10.1812,120.000
1443.7359,50.0017,58.5603,9.3243,120.000
1444.1110,50.0002,58.5509,8.9596,120.000
1444.4861,50.0004,58.5504,10.1025,120.000
1444.8612,50.0011,58.5518,11.2368,120.000
1445.2363,50.0008,58.5468,10.4663,120.000
1445.6114,49.9999,58.5428,9.6091,120.000
1445.9865,49.9988,58.5372,8.7531,120.000
1446.3616,49.9992,58.5303,9.7340,120.000
1446.7367,50.0002,58.5300,10.8709,120.000
1447.1118,50.0015,58.5256,10.7732,120.000
1447.4869,50.0012,58.5222,9.9156,120.000
1447.8620,50.0003,58.5174,9.0592,120.000
1448.2371,50.0006,58.5084,9.3659,120.000
1448.6122,50.0014,58.5068,10.5054,120.000
1448.9872,50.0024,58.5059,11.0442,120.000
1449.3623,50.0020,58.4987,10.1863,120.000
1449.7374,50.0008,58.4941,9.3295,120.000
1450.1125,49.9999,58.4830,8.9664,120.000
1450.4876,50.0000,58.4814,10.1093,120.000
1450.8627,50.0005,58.4810,11.2436,120.000
1451.2378,50.0006,58.4744,10.4734,120.000
1451.6129,50.0001,58.4706,9.6162,120.000
1451.9880,49.9996,58.4662,8.7602,120.000
1452.3631,50.0000,58.4580,9.7462,120.000
1452.7382,50.0007,58.4559,10.8830,120.000
1453.1133,50.0013,58.4497,10.7570,120.000
1453.4884,50.0011,58.4463,9.8995,120.000
1453.8635,50.0006,58.4419,9.0431,120.000
1454.2386,50.0004,58.4326,9.3622,120.000
1454.6137,50.0005,58.4311,10.5018,120.000
1454.9887,50.0005,58.4303,11.0332,120.000
1455.3638,50.0002,58.4227,10.1754,120.000
1455.7389,49.9997,58.4180,9.3186,120.000
1456.1140,49.9989,58.4067,8.9674,120.000
1456.4891,49.9988,58.4050,10.1103,120.000
1456.8642,49.9987,58.4047,11.2446,120.000
1457.2393,49.9983,58.3980,10.4647,120.000
1457.6144,49.9975,58.3939,9.6076,120.000
1457.9895,49.9964,58.3886,8.7517,120.000
1458.3646,49.9970,58.3803,9.7531,120.000
1458.7397,49.9981,58.3798,10.8899,120.000
1459.1148,49.9993,58.3744,10.7566,120.000
1459.4899,49.9992,58.3706,9.8991,120.000
1459.8650,49.9988,58.3653,9.0427,120.000
1460.2401,49.9992,58.3552,9.3768,120.000
1460.6152,49.9996,58.3539,10.5163,120.000
1460.9902,50.0005,58.3535,11.0471,120.000
1461.3653,50.0004,58.3455,10.1893,120.000
1461.7404,49.9998,58.3411,9.3325,120.000
1462.1155,49.9995,58.3308,8.9960,120.000
1462.4906,50.0000,58.3291,10.1386,120.000
1462.8657,50.0007,58.3289,11.2727,120.000
1463.2408,50.0007,58.3221,10.4564,120.000
1463.6159,49.9998,58.3171,9.5992,120.000
1463.9910,49.9986,58.3099,8.7433,120.000
1464.3661,49.9990,58.3014,9.7520,120.000
1464.7412,50.0001,58.3010,10.8888,120.000
1465.1163,50.0014,58.2959,10.7623,120.000
1465.4914,50.0013,58.2922,9.9047,120.000
1465.8665,50.0010,58.2872,9.0483,120.000
1466.2416,50.0012,58.2781,9.3756,120.000
1466.6167,50.0014,58.2780,10.5151,120.000
1466.9917,50.0017,58.2797,11.0330,120.000
1467.3668,50.0012,58.2725,10.1752,120.000
1467.7419,49.9998,58.2677,9.3184,120.000
1468.1170,49.9987,58.2585,8.9839,120.000
1468.4921,49.9993,58.2571,10.1267,120.000
1468.8672,50.0004,58.2568,11.2608,120.000
1469.2423,50.0007,58.2523,10.4616,120.000
1469.6174,50.0005,58.2493,9.6044,120.000
1469.9925,50.0002,58.2454,8.7485,120.000
1470.3676,50.0004,58.2402,9.7589,120.000
1470.7427,50.0008,58.2393,10.8956,120.000
1471.1178,50.0014,58.2357,10.7539,120.000
1471.4929,50.0010,58.2335,9.8964,120.000
1471.8680,50.0000,58.2306,9.0400,120.000
1472.2431,50.0004,58.2254,9.3798,120.000
1472.6182,50.0011,58.2254,10.5193,120.000
1472.9932,50.0024,58.2266,11.0410,120.000
1473.3683,50.0025,58.2220,10.1832,120.000
1473.7434,50.0024,58.2185,9.3263,120.000
1474.1185,50.0026,58.2116,9.0052,120.000
1474.4936,50.0028,58.2107,10.1477,120.000
1474.8687,50.0031,58.2103,11.2817,120.000
1475.2438,50.0032,58.2073,10.4591,120.000
1475.6189,50.0026,58.2055,9.6019,120.000
1475.9940,50.0018,58.2034,8.7460,120.000
1476.3691,50.0018,58.2005,9.7607,120.000
1476.7442,50.0023,58.2007,10.8974,120.000
1477.1193,50.0023,58.1995,10.7347,120.000
1477.4944,50.0014,58.1981,9.8772,120.000
1477.8695,49.9998,58.1959,9.0208,120.000
1478.2446,49.9992,58.1928,9.3647,120.000
1478.6197,49.9997,58.1926,10.5042,120.000
1478.9947,50.0007,58.1926,11.0290,120.000
1479.3698,50.0005,58.1910,10.1712,120.000
1479.7449,50.0001,58.1896,9.3144,120.000
1480.1200,50.0002,58.1869,9.0102,120.000
1480.4951,50.0006,58.1874,10.1527,120.000
1480.8702,50.0014,58.1889,11.2867,120.000
1481.2453,50.0021,58.1885,10.4658,120.000
1481.6204,50.0018,58.1869,9.6086,120.000
1481.9955,50.0013,58.1840,8.7526,120.000
1482.3706,50.0017,58.1837,9.7730,120.000
1482.7457,50.0022,58.1862,10.9096,120.000
1483.1208,50.0024,58.1883,10.7343,120.000
1483.4959,50.0023,58.1874,9.8768,120.000
1483.8710,50.0020,58.1851,9.0204,120.000
1484.2461,50.0019,58.1838,9.3837,120.000
1484.6212,50.0020,58.1856,10.5231,120.000
1484.9962,50.0023,58.1881,11.0303,120.000
1485.3713,50.0021,58.1887,10.1725,120.000
1485.7464,50.0015,58.1883,9.3157,120.000
1486.1215,50.0012,58.1885,9.0054,120.000
1486.4966,50.0014,58.1897,10.1480,120.000
1486.8717,50.0019,58.1914,11.2817,120.000
1487.2468,50.0019,58.1937,10.4464,120.000
1487.6219,50.0011,58.1942,9.5892,120.000
1487.9970,50.0002,58.1942,8.7333,120.000
1488.3721,50.0004,58.1974,9.7733,120.000
1488.7472,50.0011,58.1993,10.9100,120.000
1489.1223,50.0015,58.2030,10.7322,120.000
1489.4974,50.0009,58.2040,9.8747,120.000
1489.8725,49.9999,58.2043,9.0183,120.000
1490.2476,49.9995,58.2076,9.3770,120.000
1490.6227,49.9998,58.2105,10.5165,120.000
1490.9977,50.0003,58.2137,11.0236,120.000
1491.3728,50.0002,58.2173,10.1658,120.000
1491.7479,49.9997,58.2180,9.3090,120.000
1492.1230,49.9999,58.2212,9.0180,120.000
1492.4981,50.0004,58.2243,10.1604,120.000
1492.8732,50.0013,58.2286,11.2943,120.000
1493.2483,50.0020,58.2334,10.4635,120.000
1493.6234,50.0017,58.2339,9.6063,120.000
1493.9985,50.0012,58.2331,8.7504,120.000
1494.3736,50.0014,58.2382,9.7802,120.000
1494.7487,50.0018,58.2417,10.9168,120.000
1495.1238,50.0017,58.2470,10.7177,120.000
1495.4989,50.0009,58.2484,9.8602,120.000
1495.8740,49.9998,58.2491,9.0038,120.000
1496.2491,49.9991,58.2533,9.3800,120.000
1496.6242,49.9992,58.2562,10.5194,120.000
1496.9992,49.9996,58.2594,11.0144,120.000
1497.3743,49.9993,58.2635,10.1567,120.000
1497.7494,49.9986,58.2643,9.2999,120.000
1498.1245,49.9984,58.2679,9.0220,120.000
1498.4996,49.9990,58.2709,10.1644,120.000
1498.8747,49.9999,58.2747,11.2976,120.000
1499.2498,50.0002,58.2753,10.4521,120.000
1499.6249,50.0002,58.2753,9.5949,120.000
1500.0000,50.0002,58.2753,8.7390,120.000
