 5.10092997e-10  3.48927206e+01  5.10092997e-10  3.48927206e+01  5.10092997e-10  5.02333713e+00  5.10092997e-10  3.41492555e+01  5.10092997e-10  4.46349221e+01  5.10092997e-10  2.29995611e+01  5.10092997e-10  1.29993920e+01 
 5.60092997e-10  4.23799437e+01  5.60092997e-10  4.23799437e+01  5.60092997e-10  4.86609891e+00  5.60092997e-10  4.16148788e+01  5.60092997e-10  5.41178383e+01  5.60092997e-10  2.37763548e+01  5.60092997e-10  1.37761801e+01 
 6.10092997e-10  5.08919184e+01  6.10092997e-10  5.08919184e+01  6.10092997e-10  4.71319140e+00  6.10092997e-10  5.00776383e+01  6.10092997e-10  6.49794260e+01  6.10092997e-10  2.43801556e+01  6.10092997e-10  1.43799792e+01 
 6.60092997e-10  6.00198549e+01  6.60092997e-10  6.00198549e+01  6.60092997e-10  4.55948044e+00  6.60092997e-10  5.91296530e+01  6.60092997e-10  7.68344004e+01  6.60092997e-10  2.47921079e+01  6.60092997e-10  1.47919342e+01 
 7.10092997e-10  6.89883802e+01  7.10092997e-10  6.89883802e+01  7.10092997e-10  4.40187549e+00  7.10092997e-10  6.79977511e+01  7.10092997e-10  8.89168176e+01  7.10092997e-10  2.50030202e+01  7.10092997e-10  1.50028537e+01 
 7.60092997e-10  7.69519559e+01  7.60092997e-10  7.69519559e+01  7.60092997e-10  4.24024548e+00  7.60092997e-10  7.58401620e+01  7.60092997e-10  1.00379915e+02  7.60092997e-10  2.50171529e+01  7.60092997e-10  1.50169980e+01 
 8.10092997e-10  8.31684981e+01  8.10092997e-10  8.31684981e+01  8.10092997e-10  4.07743866e+00  8.10092997e-10  8.19199513e+01  8.10092997e-10  1.10462899e+02  8.10092997e-10  2.48521087e+01  8.10092997e-10  1.48519688e+01 
 8.60092997e-10  8.71330798e+01  8.60092997e-10  8.71330798e+01  8.60092997e-10  3.91855685e+00  8.60092997e-10  8.57382675e+01  8.60092997e-10  1.18624910e+02  8.60092997e-10  2.45362226e+01  8.60092997e-10  1.45361002e+01 
 9.10092997e-10  8.86335295e+01  9.10092997e-10  8.86335295e+01  9.10092997e-10  3.76975593e+00  9.10092997e-10  8.70893387e+01  9.10092997e-10  1.24604332e+02  9.10092997e-10  2.41043590e+01  9.10092997e-10  1.41042556e+01 
 9.60092997e-10  8.77512088e+01  9.60092997e-10  8.77512088e+01  9.60092997e-10  3.63697969e+00  9.60092997e-10  8.60606353e+01  9.60092997e-10  1.28424691e+02  9.60092997e-10  2.35931880e+01  9.60092997e-10  1.35931037e+01 
